station,date,decimal_year,mjd,e_mm,n_mm,u_mm,sig_e,sig_n,sig_u,e_vel_mmday,n_vel_mmday,u_vel_mmday,h_vel_mmday,zscore_e,zscore_n,zscore_u,anomaly_e,anomaly_n,anomaly_u,anomaly_any,risk_level,risk_score,lat,lon
BAKO,1998-05-21,1998.3847,50954,864.462,-366.569,138.471,1.596,1.239,6.31,-0.315,0.4881,2.3749,0.5809,1.338,0.964,1.71,NORMAL,NORMAL,NORMAL,NO,LOW,11.8,-6.491054,106.848909
BAKO,1998-05-22,1998.3874,50955,866.64,-364.426,169.21,1.563,1.236,6.205,0.1325,0.1167,1.8277,0.1765,0.391,0.097,1.469,NORMAL,NORMAL,NORMAL,NO,LOW,6.9,-6.491054,106.848909
BAKO,1998-05-23,1998.3901,50956,871.935,-363.068,153.004,1.536,1.23,6.206,0.3021,0.129,0.807,0.3285,1.961,0.423,0.179,NORMAL,NORMAL,NORMAL,NO,LOW,5.0,-6.491054,106.848909
BAKO,1998-05-24,1998.3929,50957,869.153,-357.209,155.179,1.561,1.23,6.25,-0.0403,0.8339,0.0202,0.8348,0.593,2.695,0.088,NORMAL,NORMAL,NORMAL,NO,LOW,6.7,-6.491054,106.848909
BAKO,1998-05-25,1998.3956,50958,865.815,-363.347,151.97,1.76,1.288,6.713,0.1165,0.4402,-1.3173,0.4553,0.871,0.266,0.201,NORMAL,NORMAL,NORMAL,NO,LOW,7.6,-6.491054,106.848909
BAKO,1998-05-26,1998.3984,50959,869.06,-359.704,162.368,1.617,1.258,6.51,0.1846,0.5859,-0.7424,0.6143,0.561,1.518,0.929,NORMAL,NORMAL,NORMAL,NO,LOW,7.1,-6.491054,106.848909
BAKO,1998-05-27,1998.4011,50960,870.639,-363.257,172.408,1.647,1.338,6.814,0.3597,0.6276,1.4549,0.7234,1.195,0.18,2.014,NORMAL,NORMAL,NORMAL,NO,LOW,10.2,-6.491054,106.848909
BAKO,1998-05-28,1998.4038,50961,869.113,-356.473,165.56,1.594,1.24,6.301,0.4832,0.958,2.744,1.073,0.516,2.528,1.149,NORMAL,NORMAL,NORMAL,NO,LOW,16.8,-6.491054,106.848909
BAKO,1998-05-29,1998.4066,50962,871.303,-363.262,158.568,1.768,1.343,6.852,0.3123,0.3169,0.5997,0.445,1.406,0.073,0.426,NORMAL,NORMAL,NORMAL,NO,LOW,5.4,-6.491054,106.848909
BAKO,1998-05-30,1998.4093,50963,873.132,-371.13,157.28,1.724,1.262,6.388,0.3643,-0.8289,1.1629,0.9055,2.09,2.472,0.297,NORMAL,NORMAL,NORMAL,NO,LOW,10.7,-6.491054,106.848909
BAKO,1998-05-31,1998.412,50964,867.856,-365.02,139.403,1.621,1.251,6.383,0.3894,-1.1605,-1.2158,1.2241,0.164,0.444,1.466,NORMAL,NORMAL,NORMAL,NO,LOW,13.4,-6.491054,106.848909
BAKO,1998-06-01,1998.4148,50965,869.044,-360.204,160.941,1.549,1.25,6.287,0.3125,-0.4165,-1.2429,0.5207,0.301,1.003,0.675,NORMAL,NORMAL,NORMAL,NO,LOW,7.9,-6.491054,106.848909
BAKO,1998-06-02,1998.4175,50966,869.567,-360.951,156.026,1.559,1.245,6.305,-0.0758,-0.3211,-2.1606,0.3299,0.534,0.722,0.222,NORMAL,NORMAL,NORMAL,NO,LOW,9.1,-6.491054,106.848909
BAKO,1998-06-03,1998.4203,50967,862.86,-361.097,149.024,1.532,1.241,6.402,-0.7647,0.0954,-2.6442,0.7706,2.129,0.625,0.589,NORMAL,NORMAL,NORMAL,NO,LOW,14.1,-6.491054,106.848909
BAKO,1998-06-04,1998.423,50968,869.985,-359.396,152.057,1.499,1.192,5.969,-0.5431,0.3062,-1.4817,0.6234,0.708,1.102,0.292,NORMAL,NORMAL,NORMAL,NO,LOW,9.4,-6.491054,106.848909
BAKO,1998-06-05,1998.4257,50969,865.774,-364.154,146.305,1.592,1.314,6.64,-0.8203,0.7553,-1.0477,1.1151,0.851,0.354,0.887,NORMAL,NORMAL,NORMAL,NO,LOW,12.1,-6.491054,106.848909
BAKO,1998-06-06,1998.4285,50970,870.226,-363.15,171.86,1.597,1.279,6.453,-0.4123,0.7437,1.2252,0.8503,0.826,0.069,1.893,NORMAL,NORMAL,NORMAL,NO,LOW,10.5,-6.491054,106.848909
BAKO,1998-06-07,1998.4312,50971,869.761,-360.55,155.501,1.577,1.234,6.195,0.1785,0.103,1.6804,0.2061,0.608,0.696,0.033,NORMAL,NORMAL,NORMAL,NO,LOW,6.7,-6.491054,106.848909
BAKO,1998-06-08,1998.4339,50972,871.409,-362.722,157.795,1.594,1.232,6.18,0.4216,-0.3159,0.4537,0.5268,1.167,0.089,0.292,NORMAL,NORMAL,NORMAL,NO,LOW,5.6,-6.491054,106.848909
BAKO,1998-06-09,1998.4367,50973,867.926,-364.878,159.189,1.586,1.233,6.099,0.4171,-0.4532,1.2129,0.616,0.211,0.584,0.404,NORMAL,NORMAL,NORMAL,NO,LOW,8.6,-6.491054,106.848909
BAKO,1998-06-10,1998.4394,50974,865.229,-365.063,150.765,1.623,1.228,6.213,0.2706,-0.5747,0.7852,0.6352,1.21,0.61,0.532,NORMAL,NORMAL,NORMAL,NO,LOW,7.4,-6.491054,106.848909
BAKO,1998-06-11,1998.4422,50975,870.528,-361.996,161.497,1.489,1.235,6.092,-0.0497,-0.3583,0.6269,0.3618,0.79,0.379,0.63,NORMAL,NORMAL,NORMAL,NO,LOW,4.8,-6.491054,106.848909
