station,date,decimal_year,mjd,e_mm,n_mm,u_mm,sig_e,sig_n,sig_u,e_vel_mmday,n_vel_mmday,u_vel_mmday,h_vel_mmday,zscore_e,zscore_n,zscore_u,anomaly_e,anomaly_n,anomaly_u,anomaly_any,risk_level,risk_score,lat,lon
MYVA,2015-11-12,2015.8631,57338,108.045,293.471,604.598,0.714,1.046,3.378,-0.0466,0.2516,-0.1855,0.2559,0.574,0.547,0.391,NORMAL,NORMAL,NORMAL,NO,LOW,2.6,65.642321,343.108647
MYVA,2015-11-13,2015.8658,57339,107.186,290.175,604.273,0.984,1.477,4.355,0.0489,-0.0965,0.039,0.1082,0.016,0.625,0.405,NORMAL,NORMAL,NORMAL,NO,LOW,1.0,65.642321,343.108647
MYVA,2015-11-16,2015.8741,57342,102.582,296.27,599.503,2.841,4.387,11.209,-0.1431,0.1117,-0.5271,0.1815,3.299,1.804,0.95,ANOMALY,NORMAL,NORMAL,YES,LOW,23.0,65.642321,343.108647
MYVA,2015-11-17,2015.8768,57343,106.318,293.246,602.004,0.813,1.157,3.656,0.1637,0.0028,-1.2961,0.1637,0.416,0.511,0.212,NORMAL,NORMAL,NORMAL,NO,LOW,5.2,65.642321,343.108647
MYVA,2015-11-18,2015.8795,57344,107.277,291.558,602.52,0.928,1.336,4.309,0.1401,0.0246,-1.0582,0.1422,0.229,0.167,0.055,NORMAL,NORMAL,NORMAL,NO,LOW,4.3,65.642321,343.108647
MYVA,2015-11-19,2015.8823,57345,106.612,293.35,600.901,0.762,1.082,3.524,0.1562,0.0298,-0.4165,0.159,0.192,0.496,0.502,NORMAL,NORMAL,NORMAL,NO,LOW,2.5,65.642321,343.108647
MYVA,2015-11-20,2015.885,57346,104.801,292.794,604.209,0.696,1.046,3.283,-0.1136,-0.042,0.2503,0.1211,1.317,0.24,0.408,NORMAL,NORMAL,NORMAL,NO,LOW,1.7,65.642321,343.108647
MYVA,2015-11-21,2015.8877,57347,104.693,292.689,602.088,0.763,1.157,3.642,-0.266,-0.0337,-0.1569,0.2681,1.299,0.193,0.219,NORMAL,NORMAL,NORMAL,NO,LOW,2.6,65.642321,343.108647
MYVA,2015-11-22,2015.8905,57348,105.041,292.96,609.274,0.72,1.103,3.427,-0.1152,0.0241,0.6301,0.1177,0.998,0.277,1.781,NORMAL,NORMAL,NORMAL,NO,LOW,2.8,65.642321,343.108647
MYVA,2015-11-23,2015.8932,57349,108.248,295.292,618.88,0.717,1.053,3.356,0.2823,-0.0648,2.0714,0.2896,1.124,1.162,4.247,NORMAL,NORMAL,ANOMALY,YES,MEDIUM,28.5,65.642321,343.108647
MYVA,2015-11-24,2015.896,57350,105.806,291.158,612.293,0.688,0.972,3.199,-0.0423,0.0331,2.105,0.0537,0.436,0.495,1.866,NORMAL,NORMAL,NORMAL,NO,LOW,6.7,65.642321,343.108647
MYVA,2015-11-25,2015.8987,57351,104.765,293.357,604.757,0.683,0.998,3.21,-0.1301,0.1119,1.474,0.1716,1.131,0.345,0.158,NORMAL,NORMAL,NORMAL,NO,LOW,5.8,65.642321,343.108647
MYVA,2015-11-26,2015.9014,57352,108.239,292.643,618.516,0.793,1.189,3.769,0.2114,-0.0523,1.9794,0.2177,1.363,0.021,3.06,NORMAL,NORMAL,ANOMALY,YES,MEDIUM,27.7,65.642321,343.108647
MYVA,2015-11-27,2015.9042,57353,105.588,293.947,611.146,0.869,1.289,4.085,0.2377,0.0583,1.3162,0.2448,0.519,0.512,1.234,NORMAL,NORMAL,NORMAL,NO,LOW,5.9,65.642321,343.108647
MYVA,2015-11-28,2015.9069,57354,105.006,293.682,610.324,0.776,1.174,3.77,0.0459,0.0731,0.695,0.0863,0.881,0.366,1.004,NORMAL,NORMAL,NORMAL,NO,LOW,2.8,65.642321,343.108647
MYVA,2015-11-29,2015.9097,57355,104.191,291.975,609.758,0.901,1.299,4.424,-0.2302,-0.0868,-0.3461,0.2461,1.403,0.454,0.86,NORMAL,NORMAL,NORMAL,NO,LOW,3.0,65.642321,343.108647
MYVA,2015-11-30,2015.9124,57356,103.996,293.03,604.599,1.166,1.744,5.679,-0.4734,-0.1127,-1.2299,0.4867,1.441,0.021,0.113,NORMAL,NORMAL,NORMAL,NO,LOW,7.6,65.642321,343.108647
MYVA,2015-12-01,2015.9151,57357,105.882,293.566,606.467,1.041,1.548,4.651,-0.1909,0.1542,-0.8175,0.2454,0.068,0.249,0.23,NORMAL,NORMAL,NORMAL,NO,LOW,4.4,65.642321,343.108647
MYVA,2015-12-02,2015.9179,57358,105.057,291.726,611.284,0.847,1.257,3.949,-0.1825,-0.134,-0.4138,0.2265,0.633,0.682,1.065,NORMAL,NORMAL,NORMAL,NO,LOW,3.1,65.642321,343.108647
MYVA,2015-12-03,2015.9206,57359,104.946,290.487,606.652,0.732,1.087,3.534,-0.2771,-0.3035,-1.1796,0.4109,0.684,1.463,0.167,NORMAL,NORMAL,NORMAL,NO,LOW,6.8,65.642321,343.108647
MYVA,2015-12-04,2015.9233,57360,105.475,289.995,611.03,0.725,1.072,3.554,0.0404,-0.522,-0.1515,0.5236,0.27,1.774,0.933,NORMAL,NORMAL,NORMAL,NO,LOW,4.6,65.642321,343.108647
MYVA,2015-12-05,2015.9261,57361,106.825,293.904,615.718,1.011,1.559,4.831,0.2521,-0.2121,0.6559,0.3295,0.756,0.814,1.763,NORMAL,NORMAL,NORMAL,NO,LOW,4.6,65.642321,343.108647
MYVA,2015-12-06,2015.9288,57362,104.544,290.45,607.531,1.138,1.603,5.368,0.182,-0.2173,0.5841,0.2835,0.894,1.666,0.131,NORMAL,NORMAL,NORMAL,NO,LOW,4.0,65.642321,343.108647
MYVA,2015-12-07,2015.9316,57363,105.28,290.159,600.07,1.225,1.641,5.346,0.0968,-0.3528,-0.1036,0.3658,0.322,1.737,1.329,NORMAL,NORMAL,NORMAL,NO,LOW,3.2,65.642321,343.108647
MYVA,2015-12-08,2015.9343,57364,105.892,292.691,599.898,0.864,1.261,4.303,0.0158,-0.121,-1.1277,0.122,0.133,0.04,1.279,NORMAL,NORMAL,NORMAL,NO,LOW,4.4,65.642321,343.108647
MYVA,2015-12-09,2015.937,57365,103.873,290.177,599.288,0.779,1.195,3.945,-0.0765,-0.0332,-1.8906,0.0834,1.292,1.666,1.346,NORMAL,NORMAL,NORMAL,NO,LOW,6.3,65.642321,343.108647
MYVA,2015-12-10,2015.9398,57366,106.048,289.742,600.595,1.374,2.09,7.371,-0.0281,-0.098,-1.8575,0.102,0.392,1.837,1.122,NORMAL,NORMAL,NORMAL,NO,LOW,6.4,65.642321,343.108647
MYVA,2015-12-11,2015.9425,57367,105.22,288.163,592.99,1.637,2.259,6.941,-0.0842,-0.38,-2.7,0.3892,0.286,2.702,2.412,NORMAL,NORMAL,NORMAL,NO,LOW,11.2,65.642321,343.108647
MYVA,2015-12-12,2015.9452,57368,103.738,291.003,590.098,0.874,1.233,4.498,-0.2136,-0.4227,-2.989,0.4736,1.41,0.73,2.626,NORMAL,NORMAL,NORMAL,NO,LOW,12.8,65.642321,343.108647
MYVA,2015-12-13,2015.948,57369,104.882,291.945,590.167,0.81,1.162,4.095,-0.0617,0.0079,-2.2717,0.0622,0.509,0.164,2.282,NORMAL,NORMAL,NORMAL,NO,LOW,7.3,65.642321,343.108647
MYVA,2015-12-14,2015.9507,57370,105.584,291.466,586.874,0.903,1.354,4.35,-0.0495,0.0752,-2.0976,0.09,0.036,0.41,2.572,NORMAL,NORMAL,NORMAL,NO,LOW,7.0,65.642321,343.108647
MYVA,2015-12-15,2015.9535,57371,103.644,290.205,591.816,0.962,1.38,4.602,-0.1448,-0.018,-1.8193,0.1459,1.435,1.097,1.624,NORMAL,NORMAL,NORMAL,NO,LOW,6.6,65.642321,343.108647
MYVA,2015-12-16,2015.9562,57372,104.56,293.507,600.943,0.843,1.195,4.174,-0.0592,0.4342,-0.6023,0.4383,0.616,0.795,0.382,NORMAL,NORMAL,NORMAL,NO,LOW,5.3,65.642321,343.108647
MYVA,2015-12-17,2015.9589,57373,105.865,292.991,606.53,0.811,1.243,3.925,-0.0495,0.5546,0.9901,0.5569,0.4,0.606,0.302,NORMAL,NORMAL,NORMAL,NO,LOW,7.4,65.642321,343.108647
MYVA,2015-12-18,2015.9617,57374,104.202,292.225,604.721,0.775,1.142,3.951,0.0072,0.4976,2.3994,0.4977,1.028,0.129,0.059,NORMAL,NORMAL,NORMAL,NO,LOW,11.2,65.642321,343.108647
MYVA,2015-12-19,2015.9644,57375,104.773,291.923,605.427,0.862,1.332,4.178,0.0667,0.1871,2.9544,0.1986,0.458,0.076,0.138,NORMAL,NORMAL,NORMAL,NO,LOW,10.5,65.642321,343.108647
MYVA,2015-12-20,2015.9671,57376,103.952,293.144,608.847,2.835,3.605,12.431,-0.0903,0.1931,3.1884,0.2132,1.165,0.736,0.544,NORMAL,NORMAL,NORMAL,NO,LOW,11.3,65.642321,343.108647
MYVA,2015-12-21,2015.9699,57377,107.41,293.732,600.846,1.421,2.26,7.023,0.1583,0.2981,2.3167,0.3375,1.993,1.099,0.466,NORMAL,NORMAL,NORMAL,NO,LOW,9.7,65.642321,343.108647
MYVA,2015-12-22,2015.9726,57378,104.826,292.812,607.145,1.017,1.495,4.757,0.2066,0.2325,1.3628,0.3111,0.39,0.483,0.316,NORMAL,NORMAL,NORMAL,NO,LOW,6.6,65.642321,343.108647
MYVA,2015-12-23,2015.9754,57379,103.671,295.428,594.344,0.869,1.261,4.163,-0.0311,0.2178,-0.611,0.22,1.363,2.129,1.258,NORMAL,NORMAL,NORMAL,NO,LOW,3.6,65.642321,343.108647
MYVA,2015-12-24,2015.9781,57380,102.951,295.3,602.556,0.922,1.277,4.574,-0.2314,0.4218,-0.9827,0.4811,2.021,2.034,0.145,NORMAL,NORMAL,NORMAL,NO,LOW,6.8,65.642321,343.108647
MYVA,2015-12-25,2015.9808,57381,103.657,295.029,596.734,0.829,1.196,4.021,-0.1947,0.5053,-1.2795,0.5415,1.209,1.681,0.866,NORMAL,NORMAL,NORMAL,NO,LOW,8.2,65.642321,343.108647
MYVA,2015-12-26,2015.9836,57382,104.412,296.882,594.509,0.849,1.291,4.266,-0.2206,0.6126,-1.7222,0.6511,0.5,2.641,1.109,NORMAL,NORMAL,NORMAL,NO,LOW,10.4,65.642321,343.108647
MYVA,2015-12-27,2015.9863,57383,107.464,291.81,604.955,0.955,1.306,4.436,0.0639,0.154,-0.9756,0.1667,2.609,0.291,0.362,NORMAL,NORMAL,NORMAL,NO,LOW,4.3,65.642321,343.108647
MYVA,2015-12-28,2015.989,57384,109.118,294.135,606.748,0.763,1.123,3.793,0.3342,0.0226,0.2981,0.335,3.832,0.949,0.649,ANOMALY,NORMAL,NORMAL,YES,LOW,23.6,65.642321,343.108647
MYVA,2015-12-29,2015.9918,57385,107.93,295.507,615.866,0.771,1.177,3.75,0.7531,0.045,1.5243,0.7544,2.158,1.643,1.967,NORMAL,NORMAL,NORMAL,NO,LOW,10.6,65.642321,343.108647
MYVA,2016-01-04,2016.0082,57391,106.13,298.474,602.187,0.892,1.373,4.554,0.7327,0.1738,1.9278,0.753,0.666,2.987,0.002,NORMAL,NORMAL,NORMAL,NO,LOW,11.8,65.642321,343.108647
MYVA,2016-01-05,2016.011,57392,106.555,295.495,603.543,0.676,0.99,3.194,0.5929,0.1999,1.1909,0.6257,0.922,1.255,0.197,NORMAL,NORMAL,NORMAL,NO,LOW,8.6,65.642321,343.108647
MYVA,2016-01-06,2016.0137,57393,104.869,296.009,601.498,0.963,1.32,4.232,0.1668,0.2534,0.9444,0.3034,0.292,1.419,0.068,NORMAL,NORMAL,NORMAL,NO,LOW,5.3,65.642321,343.108647
MYVA,2016-01-07,2016.0164,57394,106.37,297.076,591.511,0.874,1.224,4.225,-0.1043,0.35,-0.7329,0.3652,0.77,1.763,1.429,NORMAL,NORMAL,NORMAL,NO,LOW,5.1,65.642321,343.108647
MYVA,2016-01-08,2016.0192,57395,105.111,297.67,599.119,0.76,1.096,3.782,-0.4639,0.6459,-1.8903,0.7952,0.149,1.859,0.281,NORMAL,NORMAL,NORMAL,NO,LOW,12.0,65.642321,343.108647
MYVA,2016-01-09,2016.0219,57396,105.782,295.996,592.02,0.706,1.049,3.392,-0.4573,0.24,-2.6298,0.5165,0.328,1.055,1.242,NORMAL,NORMAL,NORMAL,NO,LOW,12.0,65.642321,343.108647
MYVA,2016-01-10,2016.0246,57397,104.876,297.441,591.011,0.738,1.077,3.652,-0.3089,0.104,-2.9533,0.326,0.285,1.567,1.35,NORMAL,NORMAL,NORMAL,NO,LOW,11.5,65.642321,343.108647
MYVA,2016-01-11,2016.0274,57398,105.33,296.28,594.102,0.879,1.3,4.266,-0.149,-0.0604,-1.6676,0.1608,0.03,1.014,0.798,NORMAL,NORMAL,NORMAL,NO,LOW,6.3,65.642321,343.108647
MYVA,2016-01-12,2016.0301,57399,104.334,296.799,583.397,0.915,1.349,4.498,-0.203,0.1179,-2.2214,0.2348,0.681,1.15,2.348,NORMAL,NORMAL,NORMAL,NO,LOW,8.5,65.642321,343.108647
MYVA,2016-01-13,2016.0329,57400,104.654,294.889,597.398,0.86,1.266,4.238,-0.1421,-0.1423,-1.0158,0.2011,0.414,0.357,0.175,NORMAL,NORMAL,NORMAL,NO,LOW,4.7,65.642321,343.108647
MYVA,2016-01-14,2016.0356,57401,104.757,294.596,587.47,0.761,1.129,3.749,-0.2079,-0.3573,-0.7104,0.4134,0.364,0.193,1.523,NORMAL,NORMAL,NORMAL,NO,LOW,5.4,65.642321,343.108647
MYVA,2016-01-15,2016.0383,57402,106.006,295.435,591.298,0.728,1.07,3.433,-0.0062,-0.3545,-0.8219,0.3546,0.566,0.483,0.908,NORMAL,NORMAL,NORMAL,NO,LOW,5.3,65.642321,343.108647
MYVA,2016-01-16,2016.0411,57403,106.394,294.213,593.146,0.67,0.988,3.234,0.1016,-0.3509,0.0407,0.3653,0.823,0.137,0.653,NORMAL,NORMAL,NORMAL,NO,LOW,3.0,65.642321,343.108647
MYVA,2016-01-17,2016.0438,57404,105.814,296.151,593.747,0.683,0.999,3.319,0.2024,-0.2827,0.3351,0.3477,0.347,0.75,0.594,NORMAL,NORMAL,NORMAL,NO,LOW,3.8,65.642321,343.108647
MYVA,2016-01-18,2016.0465,57405,106.075,295.724,590.484,0.773,1.163,3.599,0.2272,-0.0991,0.2083,0.2478,0.514,0.483,1.058,NORMAL,NORMAL,NORMAL,NO,LOW,2.6,65.642321,343.108647
MYVA,2016-01-19,2016.0493,57406,105.742,295.821,595.601,0.781,1.217,4.031,0.2443,0.0092,0.8516,0.2445,0.259,0.482,0.394,NORMAL,NORMAL,NORMAL,NO,LOW,4.5,65.642321,343.108647
MYVA,2016-01-20,2016.052,57407,108.555,294.274,599.262,1.381,1.978,5.384,0.3793,0.0551,0.6174,0.3832,2.303,0.472,0.093,NORMAL,NORMAL,NORMAL,NO,LOW,4.9,65.642321,343.108647
MYVA,2016-01-21,2016.0548,57408,107.67,296.473,593.392,1.334,1.957,6.477,0.3743,0.1397,1.0164,0.3995,1.441,0.804,0.717,NORMAL,NORMAL,NORMAL,NO,LOW,6.2,65.642321,343.108647
MYVA,2016-01-22,2016.0575,57409,109.308,294.862,602.637,0.96,1.407,4.915,0.445,0.0209,1.2174,0.4455,2.453,0.218,0.642,NORMAL,NORMAL,NORMAL,NO,LOW,7.2,65.642321,343.108647
MYVA,2016-01-23,2016.0602,57410,110.795,297.584,596.701,0.949,1.404,4.318,0.6652,0.2125,0.9729,0.6983,3.101,1.444,0.189,ANOMALY,NORMAL,NORMAL,YES,MEDIUM,28.5,65.642321,343.108647
MYVA,2016-01-24,2016.063,57411,109.649,297.748,605.88,0.859,1.276,4.407,0.7174,0.2357,1.5625,0.7551,1.991,1.506,1.183,NORMAL,NORMAL,NORMAL,NO,LOW,10.7,65.642321,343.108647
MYVA,2016-01-25,2016.0657,57412,107.722,296.088,608.92,1.157,1.748,5.707,0.4693,0.2441,2.1668,0.529,0.8,0.293,1.673,NORMAL,NORMAL,NORMAL,NO,LOW,10.7,65.642321,343.108647
MYVA,2016-01-28,2016.0739,57415,107.735,297.302,604.028,1.246,1.802,5.846,0.2049,0.3093,1.6525,0.371,0.798,1.092,0.872,NORMAL,NORMAL,NORMAL,NO,LOW,7.9,65.642321,343.108647
MYVA,2016-01-29,2016.0767,57416,106.925,296.479,603.427,0.729,1.117,3.638,-0.2022,0.2788,1.3138,0.3445,0.321,0.44,0.814,NORMAL,NORMAL,NORMAL,NO,LOW,6.7,65.642321,343.108647
MYVA,2016-01-30,2016.0794,57417,107.377,295.638,595.915,0.734,1.072,3.599,-0.2985,-0.0032,0.5551,0.2985,0.518,0.206,0.315,NORMAL,NORMAL,NORMAL,NO,LOW,4.1,65.642321,343.108647
MYVA,2016-01-31,2016.0821,57418,108.51,294.791,595.835,0.983,1.513,4.529,-0.3671,-0.1526,-0.7595,0.3975,1.121,0.841,0.297,NORMAL,NORMAL,NORMAL,NO,LOW,5.5,65.642321,343.108647
MYVA,2016-02-01,2016.0849,57419,107.915,297.116,597.114,0.887,1.264,4.153,-0.3298,-0.2409,-1.0351,0.4084,0.706,0.879,0.107,NORMAL,NORMAL,NORMAL,NO,LOW,6.4,65.642321,343.108647
MYVA,2016-02-02,2016.0876,57420,106.983,295.716,593.938,0.779,1.128,3.679,-0.1776,-0.2078,-2.0799,0.2734,0.082,0.156,0.581,NORMAL,NORMAL,NORMAL,NO,LOW,8.4,65.642321,343.108647
MYVA,2016-02-03,2016.0903,57421,105.701,295.338,593.383,0.834,1.247,4.043,-0.1643,-0.1442,-2.1218,0.2187,0.695,0.637,0.616,NORMAL,NORMAL,NORMAL,NO,LOW,8.1,65.642321,343.108647
MYVA,2016-02-04,2016.0931,57422,107.22,295.954,597.021,0.716,1.088,3.491,-0.1369,-0.1498,-1.2372,0.2029,0.316,0.134,0.016,NORMAL,NORMAL,NORMAL,NO,LOW,5.3,65.642321,343.108647
MYVA,2016-02-05,2016.0958,57423,106.083,295.96,612.257,1.063,1.484,5.129,-0.1909,-0.0216,0.6763,0.1921,0.39,0.143,2.798,NORMAL,NORMAL,NORMAL,NO,LOW,3.6,65.642321,343.108647
MYVA,2016-02-06,2016.0986,57424,106.506,298.126,608.723,0.808,1.179,3.992,-0.2571,0.2309,2.0349,0.3456,0.12,2.125,1.909,NORMAL,NORMAL,NORMAL,NO,LOW,8.9,65.642321,343.108647
MYVA,2016-02-07,2016.1013,57425,106.948,294.784,605.682,0.906,1.326,4.505,-0.2281,0.0756,2.2092,0.2403,0.163,1.271,1.339,NORMAL,NORMAL,NORMAL,NO,LOW,8.5,65.642321,343.108647
MYVA,2016-02-08,2016.104,57426,105.391,295.995,601.098,0.936,1.444,4.698,-0.1972,-0.0492,1.7603,0.2033,0.893,0.077,0.597,NORMAL,NORMAL,NORMAL,NO,LOW,6.9,65.642321,343.108647
MYVA,2016-02-09,2016.1068,57427,107.775,298.077,594.189,0.809,1.181,3.984,0.0429,0.2199,0.7474,0.224,0.674,1.92,0.499,NORMAL,NORMAL,NORMAL,NO,LOW,4.0,65.642321,343.108647
MYVA,2016-02-10,2016.1095,57428,107.962,298.134,596.153,0.829,1.217,3.87,0.202,0.3208,-0.3725,0.3791,0.746,1.919,0.175,NORMAL,NORMAL,NORMAL,NO,LOW,4.2,65.642321,343.108647
MYVA,2016-02-11,2016.1123,57429,108.177,296.938,600.641,1.032,1.654,4.965,0.2184,0.2241,-1.2305,0.3129,0.838,0.708,0.491,NORMAL,NORMAL,NORMAL,NO,LOW,6.2,65.642321,343.108647
MYVA,2016-02-12,2016.115,57430,105.097,298.947,591.512,0.963,1.368,4.613,0.0819,0.3226,-2.6324,0.3329,1.265,2.511,0.972,NORMAL,NORMAL,NORMAL,NO,LOW,10.6,65.642321,343.108647
MYVA,2016-02-13,2016.1177,57431,103.96,297.33,589.019,0.794,1.181,3.898,-0.2206,0.2158,-2.4784,0.3086,2.004,0.913,1.333,NORMAL,NORMAL,NORMAL,NO,LOW,9.9,65.642321,343.108647
MYVA,2016-02-14,2016.1205,57432,103.084,298.072,587.116,0.914,1.299,4.479,-0.5003,0.3703,-2.3083,0.6224,2.535,1.483,1.747,NORMAL,NORMAL,NORMAL,NO,LOW,11.9,65.642321,343.108647
MYVA,2016-02-15,2016.1232,57433,105.322,302.092,584.316,0.904,1.306,4.281,-0.4646,0.503,-2.183,0.6847,0.98,4.545,2.048,NORMAL,ANOMALY,NORMAL,YES,MEDIUM,32.0,65.642321,343.108647
MYVA,2016-02-16,2016.1259,57434,109.814,296.371,614.969,2.193,3.125,9.219,-0.1827,0.1147,0.5144,0.2157,1.774,0.126,2.646,NORMAL,NORMAL,NORMAL,NO,LOW,3.3,65.642321,343.108647
MYVA,2016-02-17,2016.1287,57435,108.817,296.389,604.366,1.561,2.081,6.989,0.1663,-0.058,1.2576,0.1761,1.034,0.135,0.851,NORMAL,NORMAL,NORMAL,NO,LOW,5.2,65.642321,343.108647
MYVA,2016-02-18,2016.1314,57436,110.08,295.947,596.417,1.447,2.205,7.004,0.6157,-0.2212,1.3066,0.6543,1.712,0.478,0.298,NORMAL,NORMAL,NORMAL,NO,LOW,9.2,65.642321,343.108647
MYVA,2016-02-19,2016.1342,57437,108.406,296.158,605.737,1.323,1.836,5.868,0.8983,-0.443,2.6068,1.0015,0.627,0.335,0.98,NORMAL,NORMAL,NORMAL,NO,LOW,15.8,65.642321,343.108647
MYVA,2016-02-20,2016.1369,57438,109.017,297.716,600.483,0.746,1.133,3.544,0.8963,-0.301,2.3697,0.9455,0.931,0.679,0.183,NORMAL,NORMAL,NORMAL,NO,LOW,14.7,65.642321,343.108647
MYVA,2016-02-21,2016.1396,57439,109.731,304.629,593.954,0.742,1.092,3.514,0.7386,0.2731,1.1078,0.7875,1.276,5.179,0.755,NORMAL,ANOMALY,NORMAL,YES,MEDIUM,29.6,65.642322,343.108647
MYVA,2016-02-22,2016.1424,57440,107.486,299.267,588.137,0.68,0.989,3.222,0.1626,0.306,-0.9602,0.3466,0.02,1.079,1.532,NORMAL,NORMAL,NORMAL,NO,LOW,5.7,65.642321,343.108647
MYVA,2016-02-23,2016.1451,57441,108.716,299.054,586.723,0.764,1.113,3.743,-0.1759,0.7235,-3.4704,0.7446,0.668,0.912,1.658,NORMAL,NORMAL,NORMAL,NO,LOW,16.4,65.642321,343.108647
MYVA,2016-02-24,2016.1478,57442,108.975,298.978,586.921,0.811,1.19,3.988,-0.0924,0.594,-2.7371,0.6012,0.83,0.815,1.502,NORMAL,NORMAL,NORMAL,NO,LOW,13.0,65.642321,343.108647
MYVA,2016-02-25,2016.1506,57443,108.6,299.854,592.244,0.751,1.082,3.596,-0.1269,0.4774,-2.0284,0.494,0.686,1.211,0.74,NORMAL,NORMAL,NORMAL,NO,LOW,10.0,65.642321,343.108647
MYVA,2016-02-26,2016.1533,57444,109.537,298.913,585.994,0.795,1.146,3.689,0.0571,0.1525,-2.4037,0.1628,1.286,0.702,1.482,NORMAL,NORMAL,NORMAL,NO,LOW,8.5,65.642321,343.108647
MYVA,2016-02-27,2016.1561,57445,108.921,298.506,582.755,0.721,1.074,3.422,0.0233,-0.2543,-1.8021,0.2554,0.857,0.463,1.799,NORMAL,NORMAL,NORMAL,NO,LOW,7.4,65.642321,343.108647
MYVA,2016-02-28,2016.1588,57446,108.488,298.365,587.828,0.731,1.07,3.559,0.0067,-0.5619,-0.7935,0.5619,0.573,0.375,1.028,NORMAL,NORMAL,NORMAL,NO,LOW,6.9,65.642321,343.108647
MYVA,2016-02-29,2016.1615,57447,110.887,296.796,582.966,0.777,1.11,3.807,0.2791,-0.275,-0.5883,0.3918,1.929,0.401,1.557,NORMAL,NORMAL,NORMAL,NO,LOW,4.9,65.642321,343.108647
MYVA,2016-03-01,2016.1643,57448,108.968,298.663,586.586,0.779,1.157,3.768,0.1235,-0.2205,-0.4431,0.2527,0.71,0.476,1.022,NORMAL,NORMAL,NORMAL,NO,LOW,3.4,65.642321,343.108647
MYVA,2016-03-02,2016.167,57449,109.321,300.236,588.585,0.743,1.095,3.679,0.0938,-0.0433,-0.2459,0.1033,0.89,1.21,0.737,NORMAL,NORMAL,NORMAL,NO,LOW,1.6,65.642321,343.108647
MYVA,2016-03-03,2016.1697,57450,109.266,297.369,588.994,0.778,1.151,3.681,0.0729,-0.1414,-0.0377,0.1591,0.824,0.264,0.652,NORMAL,NORMAL,NORMAL,NO,LOW,1.4,65.642321,343.108647
MYVA,2016-03-04,2016.1725,57451,108.052,299.933,581.869,0.768,1.118,3.801,-0.0963,0.1064,0.0977,0.1435,0.13,0.978,1.444,NORMAL,NORMAL,NORMAL,NO,LOW,1.4,65.642321,343.108647
MYVA,2016-03-05,2016.1752,57452,108.271,297.588,585.501,0.732,1.093,3.676,-0.1338,0.056,0.1132,0.1451,0.209,0.268,0.953,NORMAL,NORMAL,NORMAL,NO,LOW,1.5,65.642321,343.108647
MYVA,2016-03-06,2016.178,57453,109.381,297.365,588.438,0.872,1.297,4.312,-0.1147,-0.025,0.0381,0.1174,0.797,0.416,0.578,NORMAL,NORMAL,NORMAL,NO,LOW,1.1,65.642321,343.108647
MYVA,2016-03-07,2016.1807,57454,108.676,301.184,593.872,1.45,2.094,7.014,-0.2116,0.2244,0.8241,0.3084,0.355,1.555,0.111,NORMAL,NORMAL,NORMAL,NO,LOW,4.9,65.642321,343.108647
MYVA,2016-03-08,2016.1834,57455,108.937,299.569,600.491,0.909,1.351,4.227,-0.0343,0.1039,1.4968,0.1094,0.464,0.63,1.008,NORMAL,NORMAL,NORMAL,NO,LOW,5.4,65.642321,343.108647
MYVA,2016-03-09,2016.1862,57456,110.585,299.828,593.757,0.807,1.18,3.908,0.1213,0.139,1.579,0.1844,1.349,0.717,0.193,NORMAL,NORMAL,NORMAL,NO,LOW,6.2,65.642321,343.108647
MYVA,2016-03-10,2016.1889,57457,109.711,298.758,598.635,0.887,1.343,4.29,0.2033,0.2257,2.1111,0.3037,0.776,0.081,0.872,NORMAL,NORMAL,NORMAL,NO,LOW,8.8,65.642321,343.108647
MYVA,2016-03-11,2016.1916,57458,112.329,298.514,587.406,1.029,1.623,4.923,0.4882,0.0201,1.512,0.4887,2.207,0.064,0.62,NORMAL,NORMAL,NORMAL,NO,LOW,8.4,65.642321,343.108647
MYVA,2016-03-12,2016.1944,57459,113.011,294.924,603.027,0.899,1.219,4.257,0.6271,-0.2372,1.489,0.6704,2.336,2.034,1.451,NORMAL,NORMAL,NORMAL,NO,LOW,9.8,65.642321,343.108647
MYVA,2016-03-13,2016.1971,57460,111.394,302.677,593.665,0.692,1.074,3.421,0.5365,0.0196,0.5713,0.5369,1.296,2.13,0.22,NORMAL,NORMAL,NORMAL,NO,LOW,6.0,65.642321,343.108647
MYVA,2016-03-14,2016.1999,57461,111.725,300.413,602.982,0.821,1.268,4.162,0.5181,-0.0573,0.5502,0.5213,1.395,0.831,1.406,NORMAL,NORMAL,NORMAL,NO,LOW,5.8,65.642321,343.108647
MYVA,2016-03-15,2016.2026,57462,110.426,296.721,579.524,1.353,1.98,6.605,0.2602,-0.1053,-1.1897,0.2807,0.673,1.008,1.618,NORMAL,NORMAL,NORMAL,NO,LOW,5.8,65.642321,343.108647
MYVA,2016-03-16,2016.2053,57463,109.724,297.174,589.592,0.981,1.453,4.698,-0.07,-0.1823,-1.0398,0.1953,0.201,0.756,0.319,NORMAL,NORMAL,NORMAL,NO,LOW,4.7,65.642321,343.108647
MYVA,2016-03-17,2016.2081,57464,107.53,297.085,585.074,1.201,1.762,6.045,-0.4252,-0.182,-1.7284,0.4625,1.63,0.748,0.898,NORMAL,NORMAL,NORMAL,NO,LOW,8.9,65.642321,343.108647
